,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723749890011082752,723749890011082752,1461390395000,2016-04-23,10:16:35,430,2463165061,bourseiness,بورسینس,,بازگشايي نمادهاي معاملاتي #خفنر،#وصنا،#سهگمت،#سكرد،#سفارس،#حفارس  http://goo.gl/fb/9yxZER  #اقتصاد,[],['http://goo.gl/fb/9yxZER'],[],0,0,0,"['#خفنر', '#وصنا', '#سهگمت', '#سكرد', '#سفارس', '#حفارس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/723749890011082752,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,724095393911439360,724095393911439360,1461472769000,2016-04-24,09:09:29,430,2463165061,bourseiness,بورسینس,,حراج مجدد نمادهاي معاملاتي #خفنر،#وصنا،#سهگمت،#سكرد #سفارس،#حفارس،#پاساح  http://goo.gl/fb/YJAgvt  #اقتصاد,[],['http://goo.gl/fb/YJAgvt'],[],0,0,0,"['#خفنر', '#وصنا', '#سهگمت', '#سكرد', '#سفارس', '#حفارس', '#پاساح', '#اقتصاد']",[],https://twitter.com/bourseiness/status/724095393911439360,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,724494120895582208,724494120895582208,1461567833000,2016-04-25,11:33:53,430,2463165061,bourseiness,بورسینس,,#حفارس پس سه ماه توقف دیروز بازگشائی شد و هم کنون صف خرید تشکیل…  http://goo.gl/fb/wZ4jrC  #اقتصاد,[],['http://goo.gl/fb/wZ4jrC'],[],0,0,0,"['#حفارس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/724494120895582208,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,732128706324500480,732128706324500480,1463388060000,2016-05-16,13:11:00,430,2463165061,bourseiness,بورسینس,,برعکس دفعات قبل برای بلوک #حفارس تا اینجا سه خریدار ورود کروه اند  http://goo.gl/fb/LkLrvw  #اقتصاد,[],['http://goo.gl/fb/LkLrvw'],[],0,0,0,"['#حفارس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/732128706324500480,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,732480302413533184,732480302413533184,1463471887000,2016-05-17,12:28:07,430,2463165061,bourseiness,بورسینس,,رقابت برای #حفارس روی 356 تومان با دو خریدار ادامه دارد #ذوب همچنان پرتقاضا  http://goo.gl/fb/O3YOzV  #اقتصاد,[],['http://goo.gl/fb/O3YOzV'],[],0,0,0,"['#حفارس', '#ذوب', '#اقتصاد']",[],https://twitter.com/bourseiness/status/732480302413533184,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,732429914876448769,732429914876448769,1463459874000,2016-05-17,09:07:54,430,2463165061,bourseiness,بورسینس,,پیش ازشروع برای #کپرور #کتوکا #ودی #حتاید #حفاری #بنیرو #پلاسک #حفارس صف خرید چیده…  http://goo.gl/fb/kRSEMK  #اقتصاد,[],['http://goo.gl/fb/kRSEMK'],[],0,0,0,"['#کپرور', '#کتوکا', '#ودی', '#حتاید', '#حفاری', '#بنیرو', '#پلاسک', '#حفارس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/732429914876448769,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,732817157441064960,732817157441064960,1463552200000,2016-05-18,10:46:40,430,2463165061,bourseiness,بورسینس,,بلوک #حفارس انجام شد  http://goo.gl/fb/L6W1sH  #اقتصاد,[],['http://goo.gl/fb/L6W1sH'],[],0,0,0,"['#حفارس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/732817157441064960,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,732834033709780992,732834033709780992,1463556223000,2016-05-18,11:53:43,430,2463165061,bourseiness,بورسینس,,بلوك ٨٧ درصدی #حفارس بالاخره معامله شد بلوک ۸۷درصدی #حفارس در چهارمین عرضه فروخته…  http://goo.gl/fb/Jd0fH0  #اقتصاد,[],['http://goo.gl/fb/Jd0fH0'],[],0,0,0,"['#حفارس', '#حفارس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/732834033709780992,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,732785557806436354,732785557806436354,1463544666000,2016-05-18,08:41:06,430,2463165061,bourseiness,بورسینس,,نمادهای #شبندر، #حفارس، #میهن، #ثنوسا، #وساپا، #چکاپا در مرحله پیش گشایش صف خرید…  http://goo.gl/fb/9rZDoF  #اقتصاد,[],['http://goo.gl/fb/9rZDoF'],[],0,0,0,"['#شبندر', '#حفارس', '#میهن', '#ثنوسا', '#وساپا', '#چکاپا', '#اقتصاد']",[],https://twitter.com/bourseiness/status/732785557806436354,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,734648865702481921,734648865702481921,1463988913000,2016-05-23,12:05:13,430,2463165061,bourseiness,بورسینس,,#حفارس که در صدر صفهای فروش قرار دارد تا اینجا هنوز یک برگ سهم…  http://goo.gl/fb/AUHpcy  #اقتصاد,[],['http://goo.gl/fb/AUHpcy'],[],0,0,0,"['#حفارس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/734648865702481921,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
