,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0.0,0.0,0.0,0.0,0.0,701329049369649152,701329049369649152,1456044850000,2016-02-21,12:24:10,430,2463165061,bourseiness,بورسینس,,#قشکر شفاف سازی  http://goo.gl/fb/OB9Gsp  #اقتصاد #بورس,[],['http://goo.gl/fb/OB9Gsp'],[],0,0,0,"['#قشکر', '#اقتصاد', '#بورس']",[],https://twitter.com/bourseiness/status/701329049369649152,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
1,1,1.0,1.0,1.0,1.0,1.0,701644815847583745,701644815847583745,1456120134000,2016-02-22,09:18:54,430,2463165061,bourseiness,بورسینس,,#قشکر درصف خرید قفل شده است  http://goo.gl/fb/ijzsoo  #اقتصاد #بورس,[],['http://goo.gl/fb/ijzsoo'],[],0,0,0,"['#قشکر', '#اقتصاد', '#بورس']",[],https://twitter.com/bourseiness/status/701644815847583745,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
2,2,2.0,2.0,2.0,2.0,2.0,704179443636563969,704179443636563969,1456724437000,2016-02-29,09:10:37,430,2463165061,bourseiness,بورسینس,,#قشکر شفاف سازی  http://goo.gl/fb/5ZSdJh  #اقتصاد,[],['http://goo.gl/fb/5ZSdJh'],[],0,0,0,"['#قشکر', '#اقتصاد']",[],https://twitter.com/bourseiness/status/704179443636563969,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
3,3,3.0,3.0,3.0,3.0,3.0,714692461239672832,714692461239672832,1459230935000,2016-03-29,10:25:35,430,2463165061,bourseiness,بورسینس,,نمادهای #قشکر #دلر #دسینا #شیراز #کسعدی #ذوب #کرمان #هرمز #وکوثر صف فروش هستند  http://goo.gl/fb/OPu4lk  #اقتصاد,[],['http://goo.gl/fb/OPu4lk'],[],0,0,0,"['#قشکر', '#دلر', '#دسینا', '#شیراز', '#کسعدی', '#ذوب', '#کرمان', '#هرمز', '#وکوثر', '#اقتصاد']",[],https://twitter.com/bourseiness/status/714692461239672832,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
4,4,4.0,4.0,4.0,4.0,4.0,719382964648439808,719382964648439808,1460349238000,2016-04-11,09:03:58,430,2463165061,bourseiness,بورسینس,,نماد معاملاتي شركت شكر #قشکر با توجه به تعديل پيش بيني درآمد هر سهم،متوقف…  http://goo.gl/fb/7GHlGT  #اقتصاد,[],['http://goo.gl/fb/7GHlGT'],[],0,0,0,"['#قشکر', '#اقتصاد']",[],https://twitter.com/bourseiness/status/719382964648439808,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
5,5,5.0,5.0,5.0,5.0,5.0,719783250449797120,719783250449797120,1460444674000,2016-04-12,11:34:34,430,2463165061,bourseiness,بورسینس,,#قشکر شرکت شکر پیش بینی درآمد هر سهم سال مالی منتهی به 1395 06…  http://goo.gl/fb/m0brKk  #اقتصاد,[],['http://goo.gl/fb/m0brKk'],[],0,0,0,"['#قشکر', '#اقتصاد']",[],https://twitter.com/bourseiness/status/719783250449797120,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
6,6,6.0,6.0,6.0,6.0,6.0,725182107107090433,725182107107090433,1461731862000,2016-04-27,09:07:42,430,2463165061,bourseiness,بورسینس,,#قشکر شفاف سازی  http://goo.gl/fb/m5McK0  #اقتصاد,[],['http://goo.gl/fb/m5McK0'],[],0,0,0,"['#قشکر', '#اقتصاد']",[],https://twitter.com/bourseiness/status/725182107107090433,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
7,7,7.0,7.0,7.0,7.0,7.0,725182107698520064,725182107698520064,1461731862000,2016-04-27,09:07:42,430,2463165061,bourseiness,بورسینس,,#قشکر توضيحات در خصوص پيش بيني درآمد هر سهم سال مالي منتهي به ۹۵…  http://goo.gl/fb/4SkLYC  #اقتصاد,[],['http://goo.gl/fb/4SkLYC'],[],0,0,0,"['#قشکر', '#اقتصاد']",[],https://twitter.com/bourseiness/status/725182107698520064,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
8,8,8.0,8.0,8.0,8.0,8.0,725206349957750784,725206349957750784,1461737642000,2016-04-27,10:44:02,430,2463165061,bourseiness,بورسینس,,بازگشايي نمادهاي معاملاتي #غپاك،#كفرا،#كفپارس،#قشكر  http://goo.gl/fb/vHUknj  #اقتصاد,[],['http://goo.gl/fb/vHUknj'],[],0,0,0,"['#غپاك', '#كفرا', '#كفپارس', '#قشكر', '#اقتصاد']",[],https://twitter.com/bourseiness/status/725206349957750784,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
9,9,9.0,9.0,9.0,9.0,9.0,746566044442071040,746566044442071040,1466830190000,2016-06-25,09:19:50,430,2463165061,bourseiness,بورسینس,,نمادهای #کیمیا #ساینا #وغدیر #قشکر #جم #لسرما #قزوین در کف ماهیانه خود هستند در…  http://goo.gl/fb/4wCFoI  #اقتصاد,[],['http://goo.gl/fb/4wCFoI'],[],0,0,0,"['#کیمیا', '#ساینا', '#وغدیر', '#قشکر', '#جم', '#لسرما', '#قزوین', '#اقتصاد']",[],https://twitter.com/bourseiness/status/746566044442071040,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
